Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,009265,2018,09,11,15.7,1,N
IDCJAC0010,009265,2018,09,12,15.6,1,N
IDCJAC0010,009265,2018,09,13,16.5,1,N
IDCJAC0010,009265,2018,09,14,16.4,1,N
IDCJAC0010,009265,2018,09,15,18.3,1,N
IDCJAC0010,009265,2018,09,16,15.8,1,N
IDCJAC0010,009265,2018,09,17,15.9,1,N
IDCJAC0010,009265,2018,09,18,16.6,1,N
IDCJAC0010,009265,2018,09,19,17.4,1,N
IDCJAC0010,009265,2018,09,20,19.6,1,N
IDCJAC0010,009265,2018,09,21,17.8,1,N
IDCJAC0010,009265,2018,09,22,22.7,1,N
IDCJAC0010,009265,2018,09,23,20.4,1,N
IDCJAC0010,009265,2018,09,24,18.6,1,N
IDCJAC0010,009265,2018,09,25,19.1,1,N
IDCJAC0010,009265,2018,09,26,17.6,1,N
IDCJAC0010,009265,2018,09,27,19.5,1,N
IDCJAC0010,009265,2018,09,28,23.6,1,N
IDCJAC0010,009265,2018,09,29,21.0,1,N
IDCJAC0010,009265,2018,09,30,18.8,1,N
IDCJAC0010,009265,2018,10,01,19.7,1,N
IDCJAC0010,009265,2018,10,02,22.4,1,N
IDCJAC0010,009265,2018,10,03,20.9,1,N
IDCJAC0010,009265,2018,10,04,21.5,1,N
IDCJAC0010,009265,2018,10,05,18.7,1,N
IDCJAC0010,009265,2018,10,06,18.9,1,N
IDCJAC0010,009265,2018,10,07,22.3,1,N
IDCJAC0010,009265,2018,10,08,23.8,1,N
IDCJAC0010,009265,2018,10,09,29.4,1,N
IDCJAC0010,009265,2018,10,10,26.0,1,N
IDCJAC0010,009265,2018,10,11,20.4,1,N
IDCJAC0010,009265,2018,10,12,18.5,1,N
IDCJAC0010,009265,2018,10,13,19.0,1,N
IDCJAC0010,009265,2018,10,14,17.8,1,N
IDCJAC0010,009265,2018,10,15,19.2,1,N
IDCJAC0010,009265,2018,10,16,21.6,1,N
IDCJAC0010,009265,2018,10,17,22.8,1,N
IDCJAC0010,009265,2018,10,18,17.1,1,N
IDCJAC0010,009265,2018,10,19,17.4,1,N
IDCJAC0010,009265,2018,10,20,18.1,1,N
IDCJAC0010,009265,2018,10,21,18.5,1,N
IDCJAC0010,009265,2018,10,22,17.2,1,N
IDCJAC0010,009265,2018,10,23,17.8,1,N
IDCJAC0010,009265,2018,10,24,18.9,1,N
IDCJAC0010,009265,2018,10,25,,,
IDCJAC0010,009265,2018,10,26,,,
IDCJAC0010,009265,2018,10,27,20.1,1,N
IDCJAC0010,009265,2018,10,28,21.6,1,N
IDCJAC0010,009265,2018,10,29,19.2,1,N
IDCJAC0010,009265,2018,10,30,19.8,1,N
IDCJAC0010,009265,2018,10,31,19.3,1,N
IDCJAC0010,009265,2018,11,01,18.6,1,N
IDCJAC0010,009265,2018,11,02,19.4,1,N
IDCJAC0010,009265,2018,11,03,19.5,1,N
IDCJAC0010,009265,2018,11,04,18.3,1,N
IDCJAC0010,009265,2018,11,05,16.9,1,N
IDCJAC0010,009265,2018,11,06,16.3,1,N
IDCJAC0010,009265,2018,11,07,19.6,1,N
IDCJAC0010,009265,2018,11,08,22.8,1,N
IDCJAC0010,009265,2018,11,09,29.6,1,N
IDCJAC0010,009265,2018,11,10,,,
IDCJAC0010,009265,2018,11,11,,,
IDCJAC0010,009265,2018,11,12,,,
IDCJAC0010,009265,2018,11,13,,,
IDCJAC0010,009265,2018,11,14,,,
IDCJAC0010,009265,2018,11,15,26.3,1,N
IDCJAC0010,009265,2018,11,16,30.2,1,N
IDCJAC0010,009265,2018,11,17,,,
IDCJAC0010,009265,2018,11,18,,,
IDCJAC0010,009265,2018,11,19,18.3,1,N
IDCJAC0010,009265,2018,11,20,,,
IDCJAC0010,009265,2018,11,21,,,
IDCJAC0010,009265,2018,11,22,,,
IDCJAC0010,009265,2018,11,23,19.8,1,N
IDCJAC0010,009265,2018,11,24,19.7,1,N
IDCJAC0010,009265,2018,11,25,19.1,1,N
IDCJAC0010,009265,2018,11,26,19.0,1,N
IDCJAC0010,009265,2018,11,27,23.0,1,N
IDCJAC0010,009265,2018,11,28,19.7,1,N
IDCJAC0010,009265,2018,11,29,19.8,1,N
IDCJAC0010,009265,2018,11,30,18.3,1,N
IDCJAC0010,009265,2018,12,01,22.0,1,N
IDCJAC0010,009265,2018,12,02,27.6,1,N
IDCJAC0010,009265,2018,12,03,32.5,1,N
IDCJAC0010,009265,2018,12,04,20.2,1,N
IDCJAC0010,009265,2018,12,05,20.2,1,N
IDCJAC0010,009265,2018,12,06,19.3,1,N
IDCJAC0010,009265,2018,12,07,20.2,1,N
IDCJAC0010,009265,2018,12,08,21.5,1,N
IDCJAC0010,009265,2018,12,09,22.7,1,N
IDCJAC0010,009265,2018,12,10,23.7,1,N
IDCJAC0010,009265,2018,12,11,20.4,1,N
IDCJAC0010,009265,2018,12,12,23.2,1,N
IDCJAC0010,009265,2018,12,13,30.4,1,N
IDCJAC0010,009265,2018,12,14,32.7,1,N
IDCJAC0010,009265,2018,12,15,23.2,1,N
IDCJAC0010,009265,2018,12,16,26.5,1,N
IDCJAC0010,009265,2018,12,17,21.8,1,N
IDCJAC0010,009265,2018,12,18,21.8,1,N
IDCJAC0010,009265,2018,12,19,24.6,1,N
IDCJAC0010,009265,2018,12,20,30.0,1,N
IDCJAC0010,009265,2018,12,21,34.1,1,N
IDCJAC0010,009265,2018,12,22,37.0,1,N
IDCJAC0010,009265,2018,12,23,24.6,1,N
IDCJAC0010,009265,2018,12,24,27.5,1,N
IDCJAC0010,009265,2018,12,25,26.4,1,N
IDCJAC0010,009265,2018,12,26,22.9,1,N
IDCJAC0010,009265,2018,12,27,22.4,1,N
IDCJAC0010,009265,2018,12,28,21.5,1,N
IDCJAC0010,009265,2018,12,29,21.9,1,N
IDCJAC0010,009265,2018,12,30,22.0,1,N
IDCJAC0010,009265,2018,12,31,25.5,1,N
IDCJAC0010,009265,2019,01,01,25.8,1,Y
IDCJAC0010,009265,2019,01,02,21.5,1,Y
IDCJAC0010,009265,2019,01,03,21.0,1,Y
IDCJAC0010,009265,2019,01,04,23.3,1,Y
IDCJAC0010,009265,2019,01,05,28.0,1,Y
IDCJAC0010,009265,2019,01,06,30.5,1,Y
IDCJAC0010,009265,2019,01,07,25.4,1,Y
IDCJAC0010,009265,2019,01,08,27.8,1,Y
IDCJAC0010,009265,2019,01,09,26.1,1,Y
IDCJAC0010,009265,2019,01,10,21.6,1,Y
IDCJAC0010,009265,2019,01,11,,,
IDCJAC0010,009265,2019,01,12,,,
IDCJAC0010,009265,2019,01,13,,,
IDCJAC0010,009265,2019,01,14,,,
IDCJAC0010,009265,2019,01,15,,,
IDCJAC0010,009265,2019,01,16,,,
IDCJAC0010,009265,2019,01,17,,,
IDCJAC0010,009265,2019,01,18,27.8,1,N
IDCJAC0010,009265,2019,01,19,35.1,1,Y
IDCJAC0010,009265,2019,01,20,35.7,1,Y
IDCJAC0010,009265,2019,01,21,22.9,1,Y
IDCJAC0010,009265,2019,01,22,25.7,1,Y
IDCJAC0010,009265,2019,01,23,19.7,1,Y
IDCJAC0010,009265,2019,01,24,19.6,1,Y
IDCJAC0010,009265,2019,01,25,20.9,1,Y
IDCJAC0010,009265,2019,01,26,26.0,1,Y
IDCJAC0010,009265,2019,01,27,30.6,1,Y
IDCJAC0010,009265,2019,01,28,29.4,1,Y
IDCJAC0010,009265,2019,01,29,23.8,1,Y
IDCJAC0010,009265,2019,01,30,26.0,1,Y
IDCJAC0010,009265,2019,01,31,33.7,1,Y
IDCJAC0010,009265,2019,02,01,34.0,1,Y
IDCJAC0010,009265,2019,02,02,21.9,1,Y
IDCJAC0010,009265,2019,02,03,26.3,1,Y
IDCJAC0010,009265,2019,02,04,28.5,1,Y
IDCJAC0010,009265,2019,02,05,30.6,1,Y
IDCJAC0010,009265,2019,02,06,28.3,1,Y
IDCJAC0010,009265,2019,02,07,35.2,1,Y
IDCJAC0010,009265,2019,02,08,34.5,1,Y
IDCJAC0010,009265,2019,02,09,33.3,1,Y
IDCJAC0010,009265,2019,02,10,26.1,1,Y
IDCJAC0010,009265,2019,02,11,21.1,1,Y
IDCJAC0010,009265,2019,02,12,22.1,1,Y
IDCJAC0010,009265,2019,02,13,28.3,1,Y
IDCJAC0010,009265,2019,02,14,23.3,1,Y
IDCJAC0010,009265,2019,02,15,22.8,1,Y
IDCJAC0010,009265,2019,02,16,24.4,1,Y
IDCJAC0010,009265,2019,02,17,27.2,1,Y
IDCJAC0010,009265,2019,02,18,27.4,1,Y
IDCJAC0010,009265,2019,02,19,26.6,1,Y
IDCJAC0010,009265,2019,02,20,26.3,1,Y
IDCJAC0010,009265,2019,02,21,21.9,1,Y
IDCJAC0010,009265,2019,02,22,22.3,1,Y
IDCJAC0010,009265,2019,02,23,23.3,1,Y
IDCJAC0010,009265,2019,02,24,24.6,1,Y
IDCJAC0010,009265,2019,02,25,33.9,1,Y
IDCJAC0010,009265,2019,02,26,26.6,1,Y
IDCJAC0010,009265,2019,02,27,25.2,1,Y
IDCJAC0010,009265,2019,02,28,22.8,1,Y
IDCJAC0010,009265,2019,03,01,21.6,1,Y
IDCJAC0010,009265,2019,03,02,22.3,1,Y
IDCJAC0010,009265,2019,03,03,31.4,1,Y
IDCJAC0010,009265,2019,03,04,37.8,1,Y
IDCJAC0010,009265,2019,03,05,30.9,1,Y
IDCJAC0010,009265,2019,03,06,31.1,1,Y
IDCJAC0010,009265,2019,03,07,25.4,1,Y
IDCJAC0010,009265,2019,03,08,23.8,1,Y
IDCJAC0010,009265,2019,03,09,24.3,1,Y
IDCJAC0010,009265,2019,03,10,23.7,1,Y
IDCJAC0010,009265,2019,03,11,23.4,1,Y
IDCJAC0010,009265,2019,03,12,26.7,1,Y
IDCJAC0010,009265,2019,03,13,22.2,1,Y
IDCJAC0010,009265,2019,03,14,25.9,1,Y
IDCJAC0010,009265,2019,03,15,24.9,1,Y
IDCJAC0010,009265,2019,03,16,23.8,1,Y
IDCJAC0010,009265,2019,03,17,28.9,1,Y
IDCJAC0010,009265,2019,03,18,25.5,1,Y
IDCJAC0010,009265,2019,03,19,24.5,1,Y
IDCJAC0010,009265,2019,03,20,24.7,1,Y
IDCJAC0010,009265,2019,03,21,25.8,1,Y
IDCJAC0010,009265,2019,03,22,26.9,1,Y
IDCJAC0010,009265,2019,03,23,24.5,1,Y
IDCJAC0010,009265,2019,03,24,22.1,1,Y
IDCJAC0010,009265,2019,03,25,28.3,1,Y
IDCJAC0010,009265,2019,03,26,32.5,1,Y
IDCJAC0010,009265,2019,03,27,23.4,1,Y
IDCJAC0010,009265,2019,03,28,22.2,1,Y
IDCJAC0010,009265,2019,03,29,27.3,1,Y
IDCJAC0010,009265,2019,03,30,30.6,1,Y
IDCJAC0010,009265,2019,03,31,35.0,1,Y
IDCJAC0010,009265,2019,04,01,25.8,1,Y
IDCJAC0010,009265,2019,04,02,24.9,1,Y
IDCJAC0010,009265,2019,04,03,29.3,1,Y
IDCJAC0010,009265,2019,04,04,21.5,1,Y
IDCJAC0010,009265,2019,04,05,20.2,1,Y
IDCJAC0010,009265,2019,04,06,20.4,1,Y
IDCJAC0010,009265,2019,04,07,22.3,1,Y
IDCJAC0010,009265,2019,04,08,26.7,1,Y
IDCJAC0010,009265,2019,04,09,31.7,1,Y
IDCJAC0010,009265,2019,04,10,22.7,1,Y
IDCJAC0010,009265,2019,04,11,22.0,1,Y
IDCJAC0010,009265,2019,04,12,25.6,1,Y
IDCJAC0010,009265,2019,04,13,25.2,1,Y
IDCJAC0010,009265,2019,04,14,21.5,1,Y
IDCJAC0010,009265,2019,04,15,20.8,1,Y
IDCJAC0010,009265,2019,04,16,20.8,1,Y
IDCJAC0010,009265,2019,04,17,20.7,1,Y
IDCJAC0010,009265,2019,04,18,21.2,1,Y
IDCJAC0010,009265,2019,04,19,16.8,1,Y
IDCJAC0010,009265,2019,04,20,16.8,1,Y
IDCJAC0010,009265,2019,04,21,19.4,1,Y
IDCJAC0010,009265,2019,04,22,21.9,1,Y
IDCJAC0010,009265,2019,04,23,25.2,1,Y
IDCJAC0010,009265,2019,04,24,28.1,1,Y
IDCJAC0010,009265,2019,04,25,29.0,1,Y
IDCJAC0010,009265,2019,04,26,28.4,1,Y
IDCJAC0010,009265,2019,04,27,29.1,1,Y
IDCJAC0010,009265,2019,04,28,,,
IDCJAC0010,009265,2019,04,29,,,
IDCJAC0010,009265,2019,04,30,,,
IDCJAC0010,009265,2019,05,01,17.5,1,N
IDCJAC0010,009265,2019,05,02,19.9,1,Y
IDCJAC0010,009265,2019,05,03,,,
IDCJAC0010,009265,2019,05,04,21.4,1,N
IDCJAC0010,009265,2019,05,05,21.1,1,Y
IDCJAC0010,009265,2019,05,06,19.4,1,Y
IDCJAC0010,009265,2019,05,07,19.7,1,Y
IDCJAC0010,009265,2019,05,08,21.8,1,Y
IDCJAC0010,009265,2019,05,09,22.3,1,Y
IDCJAC0010,009265,2019,05,10,24.3,1,Y
IDCJAC0010,009265,2019,05,11,22.8,1,Y
IDCJAC0010,009265,2019,05,12,20.6,1,Y
IDCJAC0010,009265,2019,05,13,19.8,1,Y
IDCJAC0010,009265,2019,05,14,23.7,1,Y
IDCJAC0010,009265,2019,05,15,25.4,1,Y
IDCJAC0010,009265,2019,05,16,20.0,1,Y
IDCJAC0010,009265,2019,05,17,16.4,1,Y
IDCJAC0010,009265,2019,05,18,15.4,1,Y
IDCJAC0010,009265,2019,05,19,,,
IDCJAC0010,009265,2019,05,20,,,
IDCJAC0010,009265,2019,05,21,,,
IDCJAC0010,009265,2019,05,22,,,
IDCJAC0010,009265,2019,05,23,,,
IDCJAC0010,009265,2019,05,24,,,
IDCJAC0010,009265,2019,05,25,19.3,1,N
IDCJAC0010,009265,2019,05,26,,,
IDCJAC0010,009265,2019,05,27,22.3,1,N
IDCJAC0010,009265,2019,05,28,23.3,1,Y
IDCJAC0010,009265,2019,05,29,23.5,1,Y
IDCJAC0010,009265,2019,05,30,23.7,1,Y
IDCJAC0010,009265,2019,05,31,23.4,1,Y
IDCJAC0010,009265,2019,06,01,25.2,1,N
IDCJAC0010,009265,2019,06,02,23.9,1,N
IDCJAC0010,009265,2019,06,03,23.5,1,N
IDCJAC0010,009265,2019,06,04,22.9,1,N
IDCJAC0010,009265,2019,06,05,22.5,1,N
IDCJAC0010,009265,2019,06,06,23.2,1,N
IDCJAC0010,009265,2019,06,07,18.6,1,N
IDCJAC0010,009265,2019,06,08,18.0,1,N
IDCJAC0010,009265,2019,06,09,18.1,1,N
IDCJAC0010,009265,2019,06,10,18.6,1,N
IDCJAC0010,009265,2019,06,11,,,
IDCJAC0010,009265,2019,06,12,17.1,1,N
IDCJAC0010,009265,2019,06,13,17.3,1,N
IDCJAC0010,009265,2019,06,14,18.0,1,N
IDCJAC0010,009265,2019,06,15,17.9,1,N
IDCJAC0010,009265,2019,06,16,17.6,1,N
IDCJAC0010,009265,2019,06,17,17.1,1,N
IDCJAC0010,009265,2019,06,18,16.6,1,N
IDCJAC0010,009265,2019,06,19,,,
IDCJAC0010,009265,2019,06,20,19.3,1,N
IDCJAC0010,009265,2019,06,21,21.1,1,N
IDCJAC0010,009265,2019,06,22,20.7,1,N
IDCJAC0010,009265,2019,06,23,19.1,1,N
IDCJAC0010,009265,2019,06,24,18.3,1,N
IDCJAC0010,009265,2019,06,25,19.9,1,N
IDCJAC0010,009265,2019,06,26,20.0,1,N
IDCJAC0010,009265,2019,06,27,17.1,1,N
IDCJAC0010,009265,2019,06,28,15.4,1,N
IDCJAC0010,009265,2019,06,29,17.7,1,N
IDCJAC0010,009265,2019,06,30,18.0,1,N
IDCJAC0010,009265,2019,07,01,18.4,1,Y
IDCJAC0010,009265,2019,07,02,18.4,1,Y
IDCJAC0010,009265,2019,07,03,,,
IDCJAC0010,009265,2019,07,04,20.1,1,N
IDCJAC0010,009265,2019,07,05,13.6,1,Y
IDCJAC0010,009265,2019,07,06,16.9,1,Y
IDCJAC0010,009265,2019,07,07,18.3,1,Y
IDCJAC0010,009265,2019,07,08,18.9,1,Y
IDCJAC0010,009265,2019,07,09,17.6,1,Y
IDCJAC0010,009265,2019,07,10,18.4,1,Y
IDCJAC0010,009265,2019,07,11,17.6,1,Y
IDCJAC0010,009265,2019,07,12,19.0,1,Y
IDCJAC0010,009265,2019,07,13,19.1,1,Y
IDCJAC0010,009265,2019,07,14,19.0,1,Y
IDCJAC0010,009265,2019,07,15,20.0,1,Y
IDCJAC0010,009265,2019,07,16,18.6,1,Y
IDCJAC0010,009265,2019,07,17,19.7,1,Y
IDCJAC0010,009265,2019,07,18,18.7,1,Y
IDCJAC0010,009265,2019,07,19,18.9,1,Y
IDCJAC0010,009265,2019,07,20,18.2,1,Y
IDCJAC0010,009265,2019,07,21,18.4,1,Y
IDCJAC0010,009265,2019,07,22,16.8,1,Y
IDCJAC0010,009265,2019,07,23,17.7,1,Y
IDCJAC0010,009265,2019,07,24,18.4,1,Y
IDCJAC0010,009265,2019,07,25,17.7,1,Y
IDCJAC0010,009265,2019,07,26,16.3,1,Y
IDCJAC0010,009265,2019,07,27,18.6,1,Y
IDCJAC0010,009265,2019,07,28,17.1,1,Y
IDCJAC0010,009265,2019,07,29,18.3,1,Y
IDCJAC0010,009265,2019,07,30,18.8,1,Y
IDCJAC0010,009265,2019,07,31,21.1,1,Y
IDCJAC0010,009265,2019,08,01,20.8,1,Y
IDCJAC0010,009265,2019,08,02,25.2,1,Y
IDCJAC0010,009265,2019,08,03,19.9,1,Y
IDCJAC0010,009265,2019,08,04,18.6,1,Y
IDCJAC0010,009265,2019,08,05,17.7,1,Y
IDCJAC0010,009265,2019,08,06,15.5,1,Y
IDCJAC0010,009265,2019,08,07,16.2,1,Y
IDCJAC0010,009265,2019,08,08,16.1,1,Y
IDCJAC0010,009265,2019,08,09,16.9,1,Y
IDCJAC0010,009265,2019,08,10,18.9,1,Y
IDCJAC0010,009265,2019,08,11,22.6,1,Y
IDCJAC0010,009265,2019,08,12,24.9,1,Y
IDCJAC0010,009265,2019,08,13,18.4,1,Y
IDCJAC0010,009265,2019,08,14,17.2,1,Y
IDCJAC0010,009265,2019,08,15,16.7,1,Y
IDCJAC0010,009265,2019,08,16,17.8,1,Y
IDCJAC0010,009265,2019,08,17,15.7,1,Y
IDCJAC0010,009265,2019,08,18,17.2,1,Y
IDCJAC0010,009265,2019,08,19,19.6,1,Y
IDCJAC0010,009265,2019,08,20,21.3,1,Y
IDCJAC0010,009265,2019,08,21,23.6,1,Y
IDCJAC0010,009265,2019,08,22,23.6,1,Y
IDCJAC0010,009265,2019,08,23,15.6,1,Y
IDCJAC0010,009265,2019,08,24,16.8,1,Y
IDCJAC0010,009265,2019,08,25,20.1,1,Y
IDCJAC0010,009265,2019,08,26,21.0,1,Y
IDCJAC0010,009265,2019,08,27,22.2,1,Y
IDCJAC0010,009265,2019,08,28,,,
IDCJAC0010,009265,2019,08,29,20.5,1,N
IDCJAC0010,009265,2019,08,30,18.1,1,Y
IDCJAC0010,009265,2019,08,31,17.9,1,Y
IDCJAC0010,009265,2019,09,01,18.6,1,N
IDCJAC0010,009265,2019,09,02,18.6,1,N
IDCJAC0010,009265,2019,09,03,16.6,1,N
IDCJAC0010,009265,2019,09,04,15.9,1,N
IDCJAC0010,009265,2019,09,05,16.9,1,N
IDCJAC0010,009265,2019,09,06,19.1,1,N
IDCJAC0010,009265,2019,09,07,17.5,1,N
IDCJAC0010,009265,2019,09,08,22.2,1,N
IDCJAC0010,009265,2019,09,09,31.2,1,N
IDCJAC0010,009265,2019,09,10,20.4,1,N
IDCJAC0010,009265,2019,09,11,20.4,1,N
IDCJAC0010,009265,2019,09,12,20.9,1,N
IDCJAC0010,009265,2019,09,13,21.1,1,N
IDCJAC0010,009265,2019,09,14,21.3,1,N
IDCJAC0010,009265,2019,09,15,18.7,1,N
IDCJAC0010,009265,2019,09,16,25.6,1,N
IDCJAC0010,009265,2019,09,17,20.1,1,N
IDCJAC0010,009265,2019,09,18,19.6,1,N
IDCJAC0010,009265,2019,09,19,15.0,1,N
IDCJAC0010,009265,2019,09,20,15.9,1,N
IDCJAC0010,009265,2019,09,21,16.9,1,N
IDCJAC0010,009265,2019,09,22,19.9,1,N
IDCJAC0010,009265,2019,09,23,25.1,1,N
IDCJAC0010,009265,2019,09,24,24.1,1,N
IDCJAC0010,009265,2019,09,25,19.3,1,N
IDCJAC0010,009265,2019,09,26,19.4,1,N
IDCJAC0010,009265,2019,09,27,20.2,1,N
IDCJAC0010,009265,2019,09,28,20.4,1,N
IDCJAC0010,009265,2019,09,29,24.6,1,N
IDCJAC0010,009265,2019,09,30,19.7,1,N
IDCJAC0010,009265,2019,10,01,19.3,1,N
IDCJAC0010,009265,2019,10,02,19.1,1,N
IDCJAC0010,009265,2019,10,03,24.3,1,N
IDCJAC0010,009265,2019,10,04,19.6,1,N
IDCJAC0010,009265,2019,10,05,18.4,1,N
IDCJAC0010,009265,2019,10,06,17.9,1,N
IDCJAC0010,009265,2019,10,07,24.6,1,N
IDCJAC0010,009265,2019,10,08,29.3,1,N
IDCJAC0010,009265,2019,10,09,20.8,1,N
IDCJAC0010,009265,2019,10,10,19.7,1,N
IDCJAC0010,009265,2019,10,11,19.0,1,N
IDCJAC0010,009265,2019,10,12,18.4,1,N
IDCJAC0010,009265,2019,10,13,18.3,1,N
